Number,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross
8,2005-12-07,The World's Fastest Indian,25000000.0,5128124.0,18991288.0
39,2005-12-02,Aeon Flux,55000000.0,25857987.0,53913573.0
88,2005-11-23,"Yours, Mine and Ours",45000000.0,53359917.0,72359917.0
84,2005-11-23,Rent,40000000.0,29077547.0,31670620.0
54,2005-11-23,The Libertine,22000000.0,4835065.0,9448623.0
37,2005-11-23,Syriana,50000000.0,50824620.0,92690959.0
22,2005-11-18,Walk the Line,29000000.0,119519402.0,187707495.0
62,2005-11-18,Harry Potter and the Goblet of Fire,150000000.0,290201752.0,897099794.0
26,2005-11-11,Derailed,22000000.0,36020063.0,57520063.0
14,2005-11-11,Zathura,65000000.0,28045540.0,58545540.0
66,2005-11-11,Pride & Prejudice,28000000.0,38372662.0,126549607.0
79,2005-11-09,Get Rich or Die Tryin',40000000.0,30981850.0,46666955.0
71,2005-11-04,I Love Your Work,1600000.0,3264.0,3264.0
82,2005-11-04,Chicken Little,150000000.0,135386665.0,310043823.0
90,2005-11-04,Jarhead,72000000.0,62647540.0,96947540.0
33,2005-11-04,Show Me,400000.0,0.0,0.0
19,2005-11-04,Wal-Mart: The High Cost of Low Price,1500000.0,0.0,58692.0
90,2005-10-28,The Legend of Zorro,80000000.0,45575336.0,141475336.0
62,2005-10-28,Saw II,5000000.0,87025093.0,152925093.0
42,2005-10-28,The Weather Man,20000000.0,12482775.0,15466961.0
72,2005-10-21,Shopgirl,7500000.0,10284523.0,11758418.0
11,2005-10-21,Dreamer: Inspired by a True Story,32000000.0,33022286.0,39498360.0
10,2005-10-21,The Work and the Glory: American Zion,6500000.0,2025032.0,2025032.0
30,2005-10-21,"Kiss Kiss, Bang Bang",15000000.0,4235837.0,16829464.0
75,2005-10-21,The Californians,500000.0,4134.0,4134.0
64,2005-10-21,North Country,30000000.0,18324242.0,23676771.0
39,2005-10-21,Doom,70000000.0,28212337.0,58757178.0
100,2005-10-14,The Fog,18000000.0,29511112.0,37048526.0
98,2005-10-14,Domino,50000000.0,10169202.0,23574057.0
22,2005-10-14,Where the Truth Lies,25000000.0,872142.0,1415656.0
58,2005-10-14,Elizabethtown,54000000.0,26850426.0,50719373.0
30,2005-10-13,The Dark Hours,400000.0,423.0,423.0
8,2005-10-07,"Good Night, and Good Luck",7000000.0,31501218.0,56586901.0
93,2005-10-07,2 For the Money,20000000.0,22991379.0,30491379.0
1,2005-10-07,Waiting...,1125000.0,16124543.0,18673274.0
91,2005-10-05,Wallace & Gromit: The Curse of the Were-Rabbit,30000000.0,56068547.0,197593152.0
82,2005-10-05,The Squid and the Whale,1500000.0,7372734.0,11191423.0
72,2005-09-30,The Greatest Game Ever Played,25000000.0,15331289.0,15468266.0
41,2005-09-30,Duma,12000000.0,870067.0,994790.0
90,2005-09-30,Into the Blue,50000000.0,18782227.0,41982227.0
9,2005-09-30,Capote,7000000.0,28750530.0,49924079.0
65,2005-09-30,My Big Fat Independent Movie,3000000.0,4655.0,4655.0
55,2005-09-30,Serenity,39000000.0,25514517.0,40319440.0
34,2005-09-30,MirrorMask,4000000.0,864959.0,973613.0
13,2005-09-28,Forty Shades of Blue,1500000.0,75828.0,172569.0
12,2005-09-23,A History of Violence,32000000.0,31493782.0,61477797.0
23,2005-09-23,Oliver Twist,65000000.0,2070920.0,26670920.0
68,2005-09-23,Dil Jo Bhi Kahey...,1600000.0,129319.0,129319.0
19,2005-09-23,Proud,1000000.0,0.0,0.0
45,2005-09-23,Dear Wendy,8000000.0,23106.0,446438.0
6,2005-09-23,Flightplan,55000000.0,89706988.0,214392904.0
93,2005-09-23,Corpse Bride,30000000.0,53359111.0,114770654.0
20,2005-09-23,Roll Bounce,10000000.0,17380866.0,17433072.0
93,2005-09-16,Chocolate: Deep Dark Secrets,1000000.0,49000.0,1549000.0
66,2005-09-16,Lord of War,42000000.0,24149632.0,60437727.0
66,2005-09-16,Just Like Heaven,58000000.0,48318130.0,100687083.0
21,2005-09-16,Venom,25000000.0,881745.0,881745.0
33,2005-09-16,Cry Wolf,1000000.0,10047674.0,15943081.0
68,2005-09-16,Proof,20000000.0,7535331.0,8284331.0
32,2005-09-16,Thumbsucker,4000000.0,1328679.0,1919197.0
78,2005-09-09,The Exorcism of Emily Rose,18000000.0,75072454.0,144529078.0
40,2005-09-09,Side Effects,200000.0,44701.0,44701.0
90,2005-09-09,An Unfinished Life,30000000.0,8535575.0,18535575.0
61,2005-09-09,The Man,20000000.0,8330720.0,10393696.0
12,2005-09-02,A Sound of Thunder,80000000.0,1900451.0,6300451.0
6,2005-09-02,The Transporter 2,32000000.0,43095856.0,88978458.0
6,2005-09-02,Underclassman,25000000.0,5654777.0,5654777.0
65,2005-08-31,The Constant Gardener,25500000.0,33579798.0,86301599.0
75,2005-08-26,The Cave,30000000.0,15007991.0,27147991.0
17,2005-08-26,Undiscovered,9000000.0,1069318.0,1069318.0
94,2005-08-26,The Brothers Grimm,80000000.0,37899638.0,105299638.0
18,2005-08-19,Valiant,35000000.0,19478106.0,64188387.0
37,2005-08-19,Red Eye,26000000.0,57891803.0,96666486.0
29,2005-08-19,The 40 Year-old Virgin,26000000.0,109449237.0,177344230.0
3,2005-08-17,Supercross,30000000.0,3102550.0,3252550.0
50,2005-08-12,The Great Raid,60000000.0,10166502.0,10597070.0
100,2005-08-12,11:14,6000000.0,0.0,0.0
33,2005-08-12,Deuce Bigalow: European Gigolo,22000000.0,22400154.0,45273464.0
47,2005-08-12,The Skeleton Key,40000000.0,47907715.0,92256918.0
73,2005-08-12,Four Brothers,30000000.0,74494381.0,92494381.0
55,2005-08-05,Saint Ralph,5200000.0,795126.0,1695126.0
88,2005-08-05,The Chumscrubber,6800000.0,49526.0,49526.0
33,2005-08-05,Broken Flowers,10000000.0,13744960.0,40744960.0
39,2005-08-05,2046,12000000.0,1442338.0,19287485.0
93,2005-08-05,My Date With Drew,1100.0,181041.0,181041.0
61,2005-08-05,The Dukes of Hazzard,53000000.0,80270227.0,109848461.0
53,2005-08-03,Junebug,1000000.0,2678010.0,3553253.0
24,2005-07-29,Stealth,138000000.0,32116746.0,76416746.0
71,2005-07-29,Must Love Dogs,35000000.0,43894863.0,58405313.0
52,2005-07-29,Sky High,35000000.0,63939454.0,83109359.0
90,2005-07-22,The Bad News Bears,35000000.0,32868349.0,33500620.0
3,2005-07-22,The Island,120000000.0,35818913.0,163018913.0
92,2005-07-22,November,250000.0,191862.0,191862.0
23,2005-07-22,The Devil's Rejects,7000000.0,17044981.0,20940428.0
96,2005-07-22,Hustle & Flow,2800000.0,22202809.0,23591783.0
81,2005-07-15,Wedding Crashers,40000000.0,209218368.0,283218368.0
67,2005-07-15,Charlie and the Chocolate Factory,150000000.0,206459076.0,475825484.0
59,2005-07-15,First Morning,300000.0,87264.0,87264.0
97,2005-07-15,On the Outs,250000.0,49772.0,237816.0
91,2005-07-13,Return to the Land of Wonders,5000.0,1338.0,1338.0
38,2005-07-08,Dark Water,60000000.0,25473093.0,49473093.0
89,2005-07-08,Fantastic Four,87500000.0,154696080.0,333132750.0
41,2005-07-08,Murderball,350000.0,1531154.0,1772979.0
37,2005-07-01,De battre mon coeur s'est arrt,5500000.0,1023424.0,8589831.0
92,2005-07-01,Undead,750000.0,41196.0,229250.0
15,2005-07-01,Rebound,45000000.0,16809014.0,17492014.0
39,2005-06-29,War of the Worlds,132000000.0,234280354.0,606836535.0
57,2005-06-24,Yes,1700000.0,396035.0,661221.0
1,2005-06-24,Rize,700000.0,3278611.0,4857731.0
86,2005-06-24,Bewitched,80000000.0,63313159.0,131159306.0
63,2005-06-24,George A. Romero's Land of the Dead,18975000.0,20700082.0,47751015.0
45,2005-06-24,La marche de l'empereur,3400000.0,77437223.0,133276359.0
26,2005-06-22,Herbie: Fully Loaded,50000000.0,66010682.0,144110682.0
56,2005-06-17,My Summer of Love,1700000.0,1000915.0,4727375.0
29,2005-06-17,Me and You and Everyone We Know,2000000.0,3885134.0,9615464.0
23,2005-06-17,The Perfect Man,10000000.0,16535005.0,19535005.0
70,2005-06-15,Batman Begins,150000000.0,205343774.0,359142722.0
72,2005-06-10,The Bridge of San Luis Rey,24000000.0,49981.0,1696765.0
21,2005-06-10,Mr. and Mrs. Smith,110000000.0,186336279.0,486124090.0
69,2005-06-10,Hauru no ugoku shiro,24000000.0,4710455.0,237814327.0
56,2005-06-10,The Adventures of Sharkboy and Lavagirl in 3-D,50000000.0,39177684.0,69425966.0
15,2005-06-10,The Honeymooners,27000000.0,12834849.0,13174426.0
93,2005-06-10,High Tension,2850000.0,3681066.0,6435262.0
89,2005-06-03,The Lords of Dogtown,25000000.0,11273517.0,13424365.0
87,2005-06-03,Cinderella Man,88000000.0,61649911.0,105021488.0
20,2005-06-01,The Sisterhood of the Traveling Pants,25000000.0,39053061.0,41560117.0
37,2005-05-27,The Longest Yard,82000000.0,158119460.0,191558505.0
39,2005-05-27,Saving Face,2500000.0,1187266.0,1269705.0
37,2005-05-27,Madagascar,75000000.0,193595521.0,556559566.0
8,2005-05-19,Star Wars Ep. III: Revenge of the Sith,115000000.0,380270577.0,848998877.0
22,2005-05-13,Mindhunters,27000000.0,4476235.0,16566235.0
8,2005-05-13,Layer Cake,6500000.0,2339957.0,11745931.0
43,2005-05-13,Danny the Dog,43000000.0,24537621.0,49037621.0
71,2005-05-13,Monster-in-Law,45000000.0,82931301.0,155931301.0
44,2005-05-13,Mad Hot Ballroom,500000.0,8117961.0,9387581.0
89,2005-05-13,Kicking and Screaming,45000000.0,52842724.0,55842724.0
89,2005-05-06,Crash,7303082.0,55334418.0,101173038.0
67,2005-05-06,Fighting Tommy Riley,300000.0,10514.0,10514.0
92,2005-05-06,House of Wax,35000000.0,32064800.0,70064800.0
43,2005-05-06,Kingdom of Heaven,110000000.0,47398413.0,218853353.0
51,2005-04-29,Funny Ha Ha,30000.0,77070.0,82698.0
35,2005-04-29,XXX: State of the Union,60000000.0,26873932.0,71073932.0
90,2005-04-29,The Hitchhiker's Guide to the Galaxy,45000000.0,51019112.0,102746214.0
32,2005-04-29,The Holy Girl,1400000.0,304124.0,1261792.0
66,2005-04-22,The Interpreter,90000000.0,72708161.0,162753837.0
6,2005-04-22,The Game of Their Lives,20000000.0,375474.0,375474.0
95,2005-04-22,Madison,15500000.0,517262.0,517262.0
55,2005-04-22,A Lot Like Love,25000000.0,21835784.0,41921590.0
11,2005-04-22,King's Ransom,25000000.0,4008527.0,4049527.0
65,2005-04-15,The Amityville Horror,18500000.0,65233369.0,109175673.0
57,2005-04-15,House of D,2000000.0,388532.0,466106.0
64,2005-04-15,It's All Gone Pete Tong,2000000.0,120620.0,2226603.0
6,2005-04-08,Sahara,145000000.0,68671925.0,121671925.0
56,2005-04-08,Fever Pitch,40000000.0,42071069.0,50071069.0
16,2005-04-08,Kung Fu Hustle,20000000.0,17104669.0,102034104.0
14,2005-04-01,Sin City,40000000.0,74103820.0,158527918.0
42,2005-03-25,Oldboy,3000000.0,707391.0,6239723.0
31,2005-03-25,D.E.B.S.,3500000.0,96793.0,96793.0
49,2005-03-25,Guess Who,35000000.0,68915888.0,102115888.0
96,2005-03-25,The Ballad of Jack and Rose,1500000.0,712294.0,1126258.0
3,2005-03-24,Miss Congeniality 2: Armed and Fabulous,60000000.0,48478006.0,101382396.0
49,2005-03-18,Ice Princess,25000000.0,24381334.0,25732334.0
17,2005-03-18,The Ring Two,50000000.0,75941727.0,161941727.0
5,2005-03-18,Steamboy,20000000.0,468867.0,10468867.0
7,2005-03-18,The HelixLoaded,1000000.0,3700.0,3700.0
56,2005-03-11,Robots,80000000.0,128200012.0,260700012.0
97,2005-03-11,The Upside of Anger,12000000.0,18761993.0,28915761.0
67,2005-03-11,Hostage,75000000.0,34636443.0,77636443.0
83,2005-03-04,The Pacifier,56000000.0,113006880.0,198006880.0
29,2005-03-04,Dear Frankie,4600000.0,1340891.0,3099369.0
56,2005-03-04,Be Cool,75000000.0,55849401.0,94944017.0
39,2005-03-04,The Jacket,28500000.0,6301131.0,15452978.0
26,2005-02-25,Diary of a Mad Black Woman,5500000.0,50406346.0,50458356.0
87,2005-02-25,Man of the House,50000000.0,19699706.0,22099706.0
20,2005-02-25,Cursed,35000000.0,19294901.0,25114901.0
51,2005-02-18,Constantine,75000000.0,75976178.0,221594911.0
46,2005-02-18,Der Untergang,13500000.0,5501940.0,93631744.0
6,2005-02-18,Son of the Mask,100000000.0,17018422.0,59918422.0
52,2005-02-18,Because of Winn-Dixie,15000000.0,32647042.0,33508485.0
52,2005-02-11,Inside Deep Throat,2000000.0,691880.0,691880.0
39,2005-02-11,Bride & Prejudice,7000000.0,6601079.0,25269040.0
89,2005-02-11,Hitch,55000000.0,177784257.0,366784257.0
5,2005-02-11,Ong-Bak,1100000.0,4563167.0,24062965.0
10,2005-02-11,Pooh's Heffalump Movie,20000000.0,18098433.0,55686944.0
39,2005-02-04,Boogeyman,20000000.0,46752382.0,67192859.0
53,2005-02-04,The Wedding Date,15000000.0,31726995.0,47175038.0
3,2005-01-28,Hide and Seek,25000000.0,51100486.0,123696741.0
89,2005-01-28,Fascination,5000000.0,16670.0,83356.0
16,2005-01-28,"Peace, Propaganda and the Promised Land",70000.0,4930.0,4930.0
79,2005-01-28,Alone in the Dark,20000000.0,5178569.0,10588079.0
11,2005-01-21,Are We There Yet?,20000000.0,82674398.0,98114471.0
17,2005-01-21,Gory Gory Hallelujah,425000.0,12604.0,12604.0
59,2005-01-19,Assault On Precinct 13,30000000.0,20040895.0,36040895.0
16,2005-01-14,Elektra,65000000.0,24409722.0,56824633.0
5,2005-01-14,Racing Stripes,30000000.0,49772522.0,89955540.0
77,2005-01-14,Coach Carter,45000000.0,67264877.0,76665507.0
37,2005-01-07,Travellers and Magicians,1800000.0,506793.0,1322161.0
43,2005-01-07,Solitude,200000.0,6260.0,6260.0
58,2005-01-07,White Noise,10000000.0,56094360.0,92094360.0
38,2004-12-31,The I Inside,8800000.0,0.0,0.0
25,2004-12-31,George and the Dragon,32000000.0,0.0,0.0
88,2004-12-31,The Mongol King,7000.0,900.0,900.0
47,2004-12-31,Samantha: An American Girl Holiday,200000.0,0.0,0.0
1,2004-12-29,The Merchant of Venice,30000000.0,3765585.0,18765585.0
43,2004-12-29,In Good Company,26000000.0,45489752.0,63489752.0
30,2004-12-29,The Assassination of Richard Nixon,4600000.0,708776.0,4880143.0
92,2004-12-25,Fat Albert,45000000.0,48114556.0,48563556.0
33,2004-12-25,Darkness,10600000.0,22163442.0,34409206.0
47,2004-12-22,Meet the Fockers,60000000.0,279167575.0,516567575.0
68,2004-12-22,Hotel Rwanda,17500000.0,23519128.0,36521223.0
23,2004-12-22,The Phantom of the Opera,55000000.0,51225796.0,153770052.0
18,2004-12-17,Imaginary Heroes,10000000.0,228524.0,290875.0
78,2004-12-17,Lemony Snicket's A Series of Unfortunate Events,100000000.0,118627117.0,212956024.0
50,2004-12-17,Mar adentro,13300000.0,2086345.0,39686345.0
30,2004-12-17,The Aviator,110000000.0,102608827.0,208370892.0
71,2004-12-17,Flight of the Phoenix,75000000.0,21009180.0,34009180.0
68,2004-12-17,Beyond the Sea,24000000.0,6144806.0,8292914.0
62,2004-12-17,Spanglish,75000000.0,42044321.0,54344321.0
60,2004-12-15,Million Dollar Baby,30000000.0,100492203.0,231928227.0
29,2004-12-10,Fabled,400000.0,31425.0,31425.0
26,2004-12-10,Ocean's Twelve,110000000.0,125531634.0,362989076.0
88,2004-12-10,Freeze Frame,2000000.0,0.0,105377.0
79,2004-12-10,The Life Aquatic with Steve Zissou,50000000.0,24006726.0,34806726.0
4,2004-12-08,Blade: Trinity,65000000.0,52397389.0,131353165.0
87,2004-12-03,Closer,35000000.0,33987757.0,116177695.0
13,2004-12-03,House of Flying Daggers,12000000.0,11050094.0,92863945.0
35,2004-11-26,Les Choristes,5500000.0,3629758.0,83529758.0
49,2004-11-26,Un long dimanche de fianailles,55000000.0,6167817.0,69759296.0
76,2004-11-24,The Work and the Glory,7500000.0,3347647.0,3347647.0
21,2004-11-24,Christmas with the Kranks,50000000.0,73701902.0,96469187.0
54,2004-11-24,Alexander,155000000.0,34297191.0,167297191.0
46,2004-11-19,La mala educacin,5000000.0,5211842.0,40311842.0
71,2004-11-19,National Treasure,100000000.0,173005002.0,331323410.0
65,2004-11-19,SpongeBob SquarePants: The Movie,30000000.0,85416609.0,142051255.0
47,2004-11-12,Veer-Zaara,7000000.0,2938532.0,7017859.0
79,2004-11-12,After the Sunset,57000000.0,28328132.0,38329114.0
6,2004-11-12,Kinsey,11000000.0,10214647.0,17443529.0
32,2004-11-12,Seed of Chucky,29000000.0,17016190.0,24716190.0
54,2004-11-12,Bridget Jones: The Edge Of Reason,50000000.0,40203020.0,263894551.0
1,2004-11-12,Finding Neverland,25000000.0,51676606.0,115036108.0
20,2004-11-10,The Polar Express,170000000.0,187224605.0,311365187.0
17,2004-11-05,Alfie,40000000.0,13395939.0,35195939.0
36,2004-11-05,The Incredibles,92000000.0,261441092.0,614726752.0
67,2004-10-29,Saw,1200000.0,55968727.0,103880027.0
80,2004-10-29,Birth,20000000.0,5005899.0,14603001.0
13,2004-10-29,Ray,40000000.0,75305995.0,124823094.0
67,2004-10-22,The Machinist,5000000.0,1082044.0,8655397.0
33,2004-10-22,Short Cut to Nirvana: Kumbh Mela,200000.0,381225.0,439651.0
79,2004-10-22,Sideways,17000000.0,71502303.0,109793192.0
47,2004-10-22,The Grudge,10000000.0,110359362.0,187281115.0
33,2004-10-15,Eulogy,10000000.0,70527.0,70527.0
29,2004-10-15,Being Julia,18000000.0,7739049.0,14488705.0
31,2004-10-15,Shall We Dance?,40000000.0,57887882.0,118097882.0
66,2004-10-15,Team America: World Police,20000000.0,32774834.0,50948811.0
12,2004-10-10,Vera Drake,11000000.0,3753806.0,13353855.0
83,2004-10-08,Friday Night Lights,30000000.0,61255921.0,61950770.0
6,2004-10-08,Raise Your Voice,15000000.0,10411980.0,14811980.0
86,2004-10-08,Primer,7000.0,424760.0,841926.0
24,2004-10-06,Tarnation,400000.0,592014.0,1162014.0
79,2004-10-01,Ladder 49,60000000.0,74541707.0,102332848.0
15,2004-10-01,Woman Thou Art Loosed,3000000.0,6879730.0,6879730.0
39,2004-10-01,Shark Tale,75000000.0,161412000.0,371917043.0
46,2004-10-01,I Heart Huckabees,22000000.0,12784713.0,20034713.0
41,2004-09-24,The Last Shot,40000000.0,463730.0,463730.0
85,2004-09-24,Guiana 1838,1000000.0,227241.0,227241.0
25,2004-09-24,The Forgotten,50000000.0,66711892.0,117211892.0
16,2004-09-24,Shaun of the Dead,5000000.0,13542874.0,30332385.0
88,2004-09-24,First Daughter,30000000.0,9055010.0,10419084.0
25,2004-09-17,Wimbledon,35000000.0,16862585.0,41666476.0
54,2004-09-17,Mr. 3000,30000000.0,21800302.0,21827296.0
35,2004-09-17,Sky Captain and the World of Tomorrow,70000000.0,37760080.0,49730854.0
34,2004-09-17,Incident at Loch Ness,1400000.0,36830.0,56073.0
39,2004-09-10,Malevolence,200000.0,126021.0,346106.0
38,2004-09-10,Resident Evil: Apocalypse,50000000.0,50740078.0,125168734.0
100,2004-09-10,Cellular,45000000.0,32003620.0,61475984.0
78,2004-09-03,Wicker Park,30000000.0,13001257.0,21577076.0
23,2004-09-03,Paparazzi,20000000.0,15712072.0,16612072.0
43,2004-09-03,Tae Guik Gi: The Brotherhood of War,12500000.0,1110186.0,69826708.0
91,2004-09-03,"Remember Me, My Love",6700000.0,223878.0,223878.0
69,2004-09-03,The Cookout,16000000.0,11540112.0,11540112.0
92,2004-09-01,Vanity Fair,23000000.0,16123851.0,19123851.0
57,2004-08-27,Superbabies: Baby Geniuses 2,20000000.0,9109322.0,9355369.0
38,2004-08-27,Anacondas: The Hunt for the Blood Orchid,25000000.0,31526393.0,70326393.0
14,2004-08-27,The Brown Bunny,10000000.0,366301.0,630427.0
85,2004-08-27,Jet Li's Hero,17000000.0,53652140.0,177535958.0
18,2004-08-27,Suspect Zero,27000000.0,8712564.0,8712564.0
55,2004-08-20,Mean Creek,500000.0,603951.0,1348750.0
21,2004-08-20,Exorcist: The Beginning,78000000.0,41814863.0,43957541.0
88,2004-08-20,Without a Paddle,30000000.0,58156435.0,65121280.0
2,2004-08-13,Yu-Gi-Oh,20000000.0,19762690.0,28762690.0
15,2004-08-13,AVP: Alien Vs. Predator,70000000.0,80281096.0,172543519.0
66,2004-08-11,The Princess Diaries 2: Royal Engagement,45000000.0,95149435.0,122071435.0
42,2004-08-06,Open Water,500000.0,30500882.0,55518641.0
62,2004-08-06,Collateral,60000000.0,100170152.0,217670152.0
58,2004-08-06,Little Black Book,30000000.0,20422207.0,21758371.0
83,2004-08-06,Saints and Soldiers,780000.0,1310470.0,1310470.0
82,2004-08-06,Code 46,7500000.0,197148.0,1788324.0
94,2004-07-30,The Village,71682975.0,114197520.0,257641634.0
84,2004-07-30,The Manchurian Candidate,80000000.0,65948711.0,96148711.0
48,2004-07-30,Thunderbirds,55000000.0,6768055.0,28231444.0
92,2004-07-30,Harold & Kumar Go to White Castle,9000000.0,18225165.0,18225165.0
25,2004-07-28,Garden State,2500000.0,26782316.0,36028802.0
12,2004-07-23,A Home at the End of the World,6500000.0,1029017.0,1033810.0
98,2004-07-23,Catwoman,100000000.0,40202379.0,82145379.0
95,2004-07-23,The Bourne Supremacy,85000000.0,176087450.0,311001124.0
27,2004-07-16,Camping Sauvage,4600000.0,3479302.0,3479302.0
39,2004-07-16,A Cinderella Story,19000000.0,51438175.0,70164105.0
51,2004-07-16,"I, Robot",105000000.0,144801023.0,348629585.0
66,2004-07-16,Maria Full of Grace,3200000.0,6529624.0,14441158.0
79,2004-07-09,Anchorman: The Legend of Ron Burgundy,25000000.0,84136909.0,89476265.0
15,2004-07-09,Riding Giants,2600000.0,2276368.0,3292333.0
47,2004-07-09,Sleepover,10000000.0,9408183.0,9408183.0
75,2004-07-07,King Arthur,90000000.0,51877963.0,203877963.0
23,2004-07-02,Before Sunset,2000000.0,5792822.0,11217346.0
52,2004-06-30,Spider-Man 2,200000000.0,373524485.0,795110670.0
67,2004-06-25,The Notebook,30000000.0,81001787.0,116025023.0
93,2004-06-25,Two Brothers,72000000.0,19176754.0,62176754.0
92,2004-06-25,De-Lovely,15000000.0,13337299.0,18524496.0
25,2004-06-23,Fahrenheit 9/11,6000000.0,119114517.0,221148959.0
18,2004-06-23,White Chicks,20000000.0,69148997.0,111448997.0
50,2004-06-18,The Terminal,75000000.0,77073959.0,218673959.0
54,2004-06-18,Dodgeball: A True Underdog Story,30000000.0,114326736.0,167791704.0
92,2004-06-18,Grand Theft Parsons,1200000.0,0.0,0.0
45,2004-06-16,Around the World in 80 Days,110000000.0,24004159.0,72004159.0
19,2004-06-11,Napoleon Dynamite,400000.0,44540956.0,46122713.0
100,2004-06-11,The Chronicles of Riddick,120000000.0,57712751.0,107212751.0
90,2004-06-11,The Stepford Wives,100000000.0,59475623.0,96221971.0
20,2004-06-11,Garfield: The Movie,50000000.0,75367693.0,208094550.0
42,2004-06-04,Harry Potter and the Prisoner of Azkaban,130000000.0,249757726.0,796907323.0
59,2004-05-28,Raising Helen,50000000.0,37485528.0,49928680.0
